formulation_group_fig4,pH_condition_fig4,real_time_h,n_videos,mean_normalized_projected_area,sd_normalized_projected_area,source_videos,y_axis_min,y_axis_max
03 standard viscosity,pH 1.2,19.166666666666668,1,2.040085786596255,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,19.33333333333333,1,2.0250197210566103,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,19.5,1,2.0055835241528164,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,19.666666666666668,1,1.985180447667985,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,19.83333333333333,1,1.9626669442222784,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,20.0,1,1.9396248068979876,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,20.166666666666668,1,1.9203981462206787,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,20.33333333333333,1,1.8969561096928995,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,20.5,1,1.8761599815936805,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,20.666666666666668,1,1.8501377734927087,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,20.83333333333333,1,1.835023774829358,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,21.0,1,1.808583863793236,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,21.166666666666668,1,1.7791310135527485,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,21.33333333333333,1,1.757815838199687,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,21.5,1,1.737382632322812,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,21.666666666666668,1,1.7168467126094245,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,21.83333333333333,1,1.6988649436306464,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,22.0,1,1.6853683455129118,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,22.166666666666668,1,1.666421066470917,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,22.33333333333333,1,1.6406713924161582,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,22.5,1,1.622059645240104,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,22.666666666666668,1,1.6037039978964207,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,22.83333333333333,1,1.5903128526508388,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,23.0,1,1.5614461560373825,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,23.166666666666668,1,1.543990281901548,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,23.33333333333333,1,1.527146582231328,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,23.5,1,1.5005149387003824,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,23.666666666666668,1,1.487919483308317,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,23.83333333333333,1,1.4722207005357553,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 1.2,23.991666666666667,1,1.466190713573565,0.0,03-pH1.2T-亲水凝胶空白制剂-251203-Side-24h-750X-2.mp4,0.0,5.0
03 standard viscosity,pH 4.5,0.0,1,1.0,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,0.1666666666666666,1,1.2366766089421122,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,0.3333333333333333,1,1.4257623647776343,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,0.5,1,1.5083752541215925,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,0.6666666666666666,1,1.6211785306207245,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,0.8333333333333334,1,1.7133360043924082,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,1.0,1,1.7838890620130885,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,1.1666666666666667,1,1.841760524714716,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,1.3333333333333333,1,1.9157488610900888,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,1.5,1,1.9665464690082952,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,1.6666666666666667,1,2.0233020225852885,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,1.8333333333333333,1,2.077781240261764,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,2.0,1,2.120083396400006,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,2.1666666666666665,1,2.16440665390494,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,2.333333333333333,1,2.2278992120375727,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,2.5,1,2.268199557791331,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,2.6666666666666665,1,2.303016812832955,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,2.833333333333333,1,2.343376515455045,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,3.0,1,2.37757645906602,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,3.1666666666666665,1,2.416987935716512,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,3.333333333333333,1,2.445557880366232,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,3.5,1,2.4812298743118317,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,3.666666666666667,1,2.512960572200211,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,3.833333333333333,1,2.552342370416537,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,4.0,1,2.597462493878823,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,4.166666666666667,1,2.618302690350057,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,4.333333333333333,1,2.6514119515054384,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,4.500000000000001,1,2.680343973051982,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,4.666666666666667,1,2.69617148199261,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,4.833333333333333,1,2.7274480998382526,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,5.0,1,2.745605365860897,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,5.166666666666667,1,2.7762735758061403,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,5.333333333333333,1,2.802798676341836,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,5.5,1,2.8329341583938032,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,5.666666666666667,1,2.858184570182077,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,5.833333333333333,1,2.886661027764175,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,6.0,1,2.916499725474484,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,6.166666666666667,1,2.945231417590408,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,6.333333333333333,1,2.969538055172209,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,6.5,1,2.992943952277078,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,6.666666666666667,1,3.0229562688272567,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,6.833333333333332,1,3.047049221683064,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,7.0,1,3.106067755865201,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,7.166666666666667,1,3.0440695068928165,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,7.333333333333334,1,3.0980263841279734,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,7.5,1,3.0868198073869624,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,7.666666666666666,1,3.103408568163944,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,7.833333333333333,1,3.125654038492929,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,8.0,1,3.187267951742866,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,8.166666666666668,1,3.1639510899404946,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,8.333333333333334,1,3.220589413702533,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,8.499999999999998,1,3.241304960750271,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,8.666666666666666,1,3.256849040644616,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,8.833333333333334,1,3.272318924453546,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,9.000000000000002,1,3.2933861609461483,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,9.166666666666666,1,3.3079419489827715,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,9.333333333333334,1,3.321264598079805,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,9.5,1,3.3396800664796924,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,9.666666666666666,1,3.3394456068497824,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,9.833333333333334,1,3.348668180266809,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,10.0,1,3.3699090355992816,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,10.166666666666666,1,3.3844514683405302,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,10.333333333333334,1,3.394878986184689,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,10.5,1,3.4019528409681103,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,10.666666666666666,1,3.4110448292748075,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,10.833333333333334,1,3.415949190520708,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,11.0,1,3.4064149935449404,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,11.166666666666666,1,3.4089050141714523,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,11.333333333333334,1,3.414051254655804,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,11.5,1,3.413042187894167,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,11.666666666666666,1,3.4182700440724747,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,11.833333333333334,1,3.424745878407456,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,12.0,1,3.4329623529062605,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,12.166666666666666,1,3.43022006558934,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,12.333333333333334,1,3.43442104794551,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,12.5,1,3.439654839810652,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,12.666666666666666,1,3.4338230274970694,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,12.833333333333334,1,3.432122453219368,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,13.0,1,3.431692115923964,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,13.166666666666666,1,3.4241092759945984,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,13.333333333333334,1,3.456653162979121,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,13.5,1,3.465596759114989,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,13.666666666666664,1,3.4589873718262623,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,13.833333333333336,1,3.453467183071421,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,14.0,1,3.4475107213343423,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,14.166666666666666,1,3.432020062621496,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,14.333333333333334,1,3.425738622030302,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,14.499999999999998,1,3.418540117823384,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,14.666666666666668,1,3.408158601552182,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,14.833333333333334,1,3.40567748445592,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,15.0,1,3.3970410601136685,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,15.166666666666666,1,3.388094496134384,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,15.333333333333332,1,3.376505067592634,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,15.500000000000002,1,3.3658401222751486,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,15.666666666666666,1,3.355166273427414,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,15.833333333333334,1,3.347164967576311,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,16.0,1,3.3388371989493835,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,16.166666666666664,1,3.3295152027779014,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,16.333333333333336,1,3.3232767959162475,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,16.5,1,3.312334357239312,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,16.666666666666668,1,3.3000356141209988,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,16.833333333333332,1,3.2941756072949597,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,16.999999999999996,1,3.278159640297378,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,17.166666666666668,1,3.2729970766742347,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,17.333333333333332,1,3.257988692516583,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,17.5,1,3.2466693377257414,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,17.666666666666668,1,3.2376441258959177,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,17.833333333333332,1,3.225705975752719,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,18.000000000000004,1,3.21228390390123,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,18.166666666666668,1,3.2079271097656887,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,18.33333333333333,1,3.194518393209574,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,18.5,1,3.17801866773509,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,18.666666666666668,1,3.165329653207497,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,18.83333333333333,1,3.1571695677336065,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,19.0,1,3.153400406594548,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,19.166666666666668,1,3.137932006707326,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,19.33333333333333,1,3.1271809939307604,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,19.5,1,3.0898173292377096,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,19.666666666666668,1,3.082268619507635,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,19.83333333333333,1,3.059337577349419,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,20.0,1,3.038101173782071,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,20.166666666666668,1,3.029647271809939,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,20.33333333333333,1,3.017274332606212,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,20.5,1,3.0120405407410704,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,20.666666666666668,1,3.008209054890264,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,20.83333333333333,1,3.050946000089035,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,21.0,1,3.03616613987446,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,21.166666666666668,1,3.0139147338586416,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,21.33333333333333,1,2.986767870127172,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,21.5,1,2.9685022778198222,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,21.666666666666668,1,2.89907106501061,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,21.83333333333333,1,2.8733636053361824,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
03 standard viscosity,pH 4.5,22.0,1,2.8259879208772944,0.0,03-pH4.5T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,0.0,5.0
